107.5,21.90872739,28.42063744,42.56665066
108.5,22.07685313,28.68130005,43.06588662
109.5,22.24599293,28.94530029,43.57009739
110.5,22.41620302,29.21270645,44.07919809
111.5,22.58754414,29.48358527,44.59309597
112.5,22.76008145,29.75800198,45.11169064
113.5,22.93388449,30.03602021,45.63487433
114.5,23.10902476,30.31770417,46.16252884
115.5,23.28558367,30.60311107,46.69453697
116.5,23.46364195,30.89230072,47.23076853
117.5,23.6432856,31.18532984,47.77108893
118.5,23.8246044,31.48225315,48.31535768
119.5,24.00769173,31.78312329,48.86342877
120.5,24.19264433,32.08799062,49.41515104
121.5,24.37956211,32.39690313,49.97036852
122.5,24.5685479,32.7099062,50.52892088
123.5,24.75970717,33.02704244,51.09064381
124.5,24.95314776,33.34835148,51.65536941
125.5,25.14897956,33.67386973,52.22292668
126.5,25.3473142,34.00363017,52.79314187
127.5,25.54826471,34.33766207,53.36583897
128.5,25.75194512,34.67599076,53.94084012
129.5,25.95847011,35.01863732,54.51796605
130.5,26.16795559,35.36561737,55.09703793
131.5,26.38051177,35.71694723,55.67786843
132.5,26.59626062,36.07262569,56.26028801
133.5,26.81530934,36.43265996,56.84410756
134.5,27.03777112,36.79704392,57.42914961
135.5,27.26375553,37.1657671,58.01523548
136.5,27.49336962,37.53881268,58.60218796
137.5,27.72671746,37.91615721,59.18983178
138.5,27.96389959,38.2977703,59.77799389
139.5,28.20501252,38.6836143,60.36650388
140.5,28.4501482,39.07364401,60.95519425
141.5,28.69939347,39.46780643,61.54390076
142.5,28.95282957,39.86604044,62.13246268
143.5,29.21053153,40.26827652,62.72072311
144.5,29.47256769,40.67443658,63.30852916
145.5,29.73899917,41.08443363,63.89573222
146.5,30.00987927,41.49817164,64.48218816
147.5,30.28525305,41.91554528,65.06775743
148.5,30.56515671,42.33643978,65.65230527
149.5,30.84961718,42.76073078,66.23570179
150.5,31.13865154,43.18828419,66.81782206
151.5,31.43226571,43.61895703,67.39854494
152.5,31.73045808,44.0525931,67.97775861
153.5,32.03321196,44.48903027,68.5553511
154.5,32.34050069,44.92809483,69.13121752
155.5,32.6522856,45.36960315,69.70525793
156.5,32.96851571,45.81336172,70.27737718
157.5,33.28912731,46.25916729,70.8474848
158.5,33.61404373,46.70680701,71.41549477
159.5,33.94317499,47.15605863,71.98132532
160.5,34.27641756,47.60669074,72.54489869
161.5,34.61365176,48.05846572,73.10613746
162.5,34.95474943,48.51113138,73.66497514
163.5,35.29956396,48.96443224,74.22134215
164.5,35.64793577,49.41810374,74.77517319
165.5,35.99969112,49.87187409,75.32640513
166.5,36.354642,50.32546478,75.87497649
167.5,36.71258626,50.77859121,76.42082697
168.5,37.07330766,51.23096332,76.96389688
169.5,37.43657601,51.68228625,77.50412655
170.5,37.80214741,52.13226113,78.04145573
171.5,38.16976444,52.58058583,78.57582294
172.5,38.53915657,53.02695588,79.10716478
173.5,38.91004046,53.47106525,79.63541524
174.5,39.28212045,53.91260737,80.16050495
175.5,39.65508906,54.35127608,80.68236046
176.5,40.02862762,54.78676659,81.20090348
177.5,40.40240687,55.21877657,81.71605007
178.5,40.77608405,55.64701131,82.22770492
179.5,41.14932239,56.07116407,82.73578555
180.5,41.52175462,56.49095862,83.24017154
181.5,41.89302144,56.90610886,83.74075385
182.5,42.26275389,57.31634059,84.23740907
183.5,42.63057829,57.72138846,84.73000377
184.5,42.99611758,58.12099696,85.21839391
185.5,43.3589927,58.51492143,85.70242429
186.5,43.71882106,58.90293208,86.18192445
187.5,44.07523324,59.28479948,86.65672655
188.5,44.42784452,59.66032626,87.12662858
189.5,44.77628678,60.02931704,87.59143077
190.5,45.1202019,60.39158721,88.05092631
191.5,45.45922209,60.74698785,88.50487158
192.5,45.79300591,61.09536847,88.95303286
193.5,46.12121938,61.43660077,89.39515827
194.5,46.4435428,61.77057372,89.83098491
195.5,46.75967279,62.09719399,90.26023965
196.5,47.06932426,62.41638628,90.68264001
197.5,47.37223239,62.72809362,91.09789536
198.5,47.66815456,63.03227756,91.50570814
199.5,47.9568721,63.32891841,91.90577541
200.5,48.23819204,63.61801537,92.29779046
201.5,48.5119486,63.89958662,92.6814447
202.5,48.77800463,64.17366943,93.05642962
203.5,49.03625275,64.44032016,93.42243904
204.5,49.28661635,64.69961427,93.77917145
205.5,49.52905029,64.95164625,94.12633257
206.5,49.76354136,65.1965295,94.46363806
207.5,49.99010333,65.43440186,94.79080897
208.5,50.2087994,65.66540015,95.10760779
209.5,50.41970456,65.88970117,95.41378755
210.5,50.62293176,66.10749114,95.70913474
211.5,50.81862346,66.31897311,95.99346235
212.5,51.00695001,66.52436618,96.26661385
213.5,51.18810764,66.72390443,96.52846743
214.5,51.36231608,66.91783563,96.77894046
215.5,51.52981582,67.10641956,97.01799447
216.5,51.69086489,67.28992603,97.24564034
217.5,51.8457352,67.46863255,97.46194398
218.5,51.99471665,67.64281378,97.66704065
219.5,52.13808124,67.8127675,97.8611107
220.5,52.27611902,67.97877331,98.04442516
221.5,52.4091082,68.14111022,98.21733128
222.5,52.53731392,68.30004741,98.38026471
223.5,52.66097508,68.4558454,98.53374986
224.5,52.78032448,68.60872174,98.67844376
225.5,52.89553346,68.75889263,98.8150862
226.5,53.00673755,68.90653028,98.94455298
227.5,53.11401756,69.05176427,99.06785516
228.5,53.21738885,69.19467288,99.18615007
229.5,53.31678976,69.33527376,99.30075287
230.5,53.41206904,69.47351373,99.41314881
231.5,53.50297229,69.60925782,99.5250061
232.5,53.58912711,69.74227758,99.63818945
233.5,53.67002691,69.87223885,99.75477412
234.5,53.74501298,69.99868896,99.87706036
235.5,53.8132547,70.12104381,100.0075883
236.5,53.87372737,70.23857482,100.1491529
237.5,53.92518731,70.35039626,100.3048189
238.5,53.96613658,70.45546105,100.477926
239.5,53.99481762,70.55252127,100.6721384
240,54.00391729,70.59761453,100.7783809
