25;93.02265441
24.5;93.45923029
25.5;94.38278047
26.5;95.27761711
27.5;96.14511823
28.5;96.98662531
29.5;97.8034532
30.5;98.59690538
31.5;99.36828331
32.5;100.1188932
33.5;100.8500508
34.5;101.5630853
35.5;102.2593402
36.5;102.940182
37.5;103.5982668
38.5;104.2502776
39.5;104.8967054
40.5;105.5380208
41.5;106.1746779
42.5;106.8071048
43.5;107.4357106
44.5;108.0608826
45.5;108.6829866
46.5;109.3023669
47.5;109.9193463
48.5;110.5342263
49.5;111.1472879
50.5;111.7587911
51.5;112.3689778
52.5;112.9780622
53.5;113.5862516
54.5;114.1937245
55.5;114.800644
56.5;115.4071549
57.5;116.0133837
58.5;116.6194398
59.5;117.2254154
60.5;117.831386
61.5;118.4374113
62.5;119.0435349
63.5;119.6497853
64.5;120.2561762
65.5;120.8627069
66.5;121.4693629
67.5;122.0761162
68.5;122.682926
69.5;123.2897392
70.5;123.8964899
71.5;124.5031042
72.5;125.1094938
73.5;125.7155618
74.5;126.3212019
75.5;126.926299
76.5;127.5307299
77.5;128.134364
78.5;128.737064
79.5;129.3386866
80.5;129.9390834
81.5;130.5381015
82.5;131.1355844
83.5;131.7313729
84.5;132.3253057
85.5;132.9172205
86.5;133.5069548
87.5;134.0943467
88.5;134.6792321
89.5;135.2614591
90.5;135.8408704
91.5;136.4173156
92.5;136.9906494
93.5;137.5607324
94.5;138.1274323
95.5;138.6906245
96.5;139.2501934
97.5;139.8060325
98.5;140.3580462
99.5;140.9061502
100.5;141.4502723
101.5;141.9903534
102.5;142.5263486
103.5;143.0582274
104.5;143.5859753
105.5;144.109594
106.5;144.6291028
107.5;145.1445387
108.5;145.6559581
109.5;146.1634368
110.5;146.6670713
111.5;147.1669794
112.5;147.6633011
113.5;148.1561991
114.5;148.6458598
115.5;149.132494
116.5;149.6163372
117.5;150.0976507
118.5;150.5767217
119.5;151.0538639
120.5;151.5294179
121.5;152.0037511
122.5;152.4772579
123.5;152.9503596
124.5;153.4235035
125.5;153.8971624
126.5;154.3718335
127.5;154.8480367
128.5;155.3263129
129.5;155.8072211
130.5;156.2913356
131.5;156.7792423
132.5;157.2715342
133.5;157.7688063
134.5;158.27165
135.5;158.7806462
136.5;159.2963578
137.5;159.8193221
138.5;160.3500415
139.5;160.8889743
140.5;161.4365245
141.5;161.993032
142.5;162.5587616
143.5;163.133893
